match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10
2502992355,48,1,78,7,32,100,6,68,20,31
2502992353,104,112,20,54,68,1,25,28,74,14
2502992322,105,86,104,20,54,8,22,73,7,48
2502992141,97,4,20,34,56,7,65,70,104,32
2502991863,44,95,101,45,42,20,74,36,70,26
2502991797,41,86,76,1,7,51,74,104,20,52
2502991784,72,32,74,19,2,80,102,20,104,62
2502991593,53,85,36,20,73,104,49,32,23,59
2502991481,12,61,50,99,32,59,100,10,20,49
2502991275,9,1,20,22,8,44,54,110,55,74
2502991108,17,51,11,1,104,88,20,44,73,42
2502990998,57,68,97,4,44,104,45,21,48,20
2502990833,14,99,20,106,104,98,96,100,93,15
2502990615,104,22,32,70,85,21,86,20,44,26
2502990555,84,22,23,36,9,11,49,104,1,20
2502990450,60,39,38,20,12,45,35,98,89,66
2502990338,94,9,63,57,34,21,14,67,20,49
2502990163,70,73,9,20,8,54,11,57,15,94
2502989980,44,14,88,28,20,12,16,8,21,42
2502989683,54,53,35,40,52,43,74,1,107,20
2502989476,86,20,19,59,93,8,74,41,68,9
2502989324,4,20,74,44,104,56,111,42,67,17
2502988974,21,2,14,36,28,107,74,3,42,20
2502988936,20,102,74,104,42,32,64,98,89,31
2502988756,10,20,26,59,74,36,11,44,21,9
2502988542,33,8,80,104,20,50,39,102,16,70
2502988540,54,12,6,7,87,85,1,20,10,70
2502988539,45,35,52,40,31,55,5,39,34,20
2502988346,1,10,81,75,34,7,73,18,20,32
2502988278,1,18,48,9,74,34,44,20,98,41
2502988268,56,110,57,44,21,28,20,79,9,1
2503079061,109,12,56,40,104,53,91,113,82,9
2503075109,4,19,23,31,77,82,61,29,14,40
2503063973,57,35,9,47,40,52,93,2,4,74
2503057591,18,56,40,62,104,76,29,81,98,97
2503056608,11,44,1,40,52,2,111,77,103,73
2503054317,5,14,66,48,40,62,11,104,50,98
2503052485,14,44,62,40,63,98,104,77,2,61
2503051841,40,93,11,38,107,44,6,104,86,8
2503051005,104,63,2,48,40,53,65,74,105,68
2503050708,104,40,22,64,61,111,66,74,53,32
2503050185,38,21,40,8,2,17,98,16,67,9
2503050002,6,40,2,74,109,86,1,34,12,8
2503048297,109,35,8,101,98,40,87,46,44,12
2503047748,8,18,5,98,40,101,44,36,99,91
2503047550,66,58,2,40,112,21,15,14,44,68
2503045869,44,93,47,86,18,56,7,84,45,40
2503045805,112,42,14,44,62,109,59,57,2,40
2503045707,40,44,73,37,109,48,41,87,93,62
2503045452,68,22,36,40,41,14,4,28,73,56
2503045141,26,59,89,40,104,65,110,50,48,68
2503043771,102,40,77,35,21,81,99,12,101,47
2503042658,51,23,4,33,40,35,15,26,44,59
2503042337,40,9,16,55,18,44,8,50,14,2
2503042329,104,63,35,40,73,8,48,41,19,44
2503041502,41,106,20,67,57,59,84,40,36,15
2503041249,5,35,96,56,74,93,97,40,10,95
2503040733,12,35,39,44,71,18,40,21,100,73
2503040433,73,4,40,95,5,112,104,32,44,1
2503039697,99,18,2,75,40,17,96,93,84,35
2503039567,103,10,63,57,40,14,97,23,13,62
2503039561,98,40,39,16,45,42,93,2,57,59
2503039335,47,2,37,67,84,74,41,18,6,40
2503039303,104,41,40,75,36,3,103,85,17,44
2503039095,48,40,74,8,26,98,71,4,67,14
2503038004,79,9,74,44,57,86,10,40,62,14
2503037404,41,10,51,40,45,104,103,94,68,6
2503037402,54,2,71,40,93,35,88,8,99,42
2503037289,10,54,93,18,40,23,36,97,35,30
2503037164,25,44,18,26,60,35,104,6,40,73
2503037154,44,22,48,29,104,87,35,74,32,40
2503036984,44,7,40,65,104,12,2,48,36,74
2503036832,74,50,44,13,107,21,58,9,40,54
2503036829,57,7,99,40,42,104,41,51,101,60
2503036631,40,98,14,104,11,72,86,44,97,55
2503036601,98,4,81,53,36,110,19,40,106,28
2503036483,100,54,73,6,9,63,77,53,62,40
2503036475,70,12,60,8,6,56,1,33,93,40
2503036251,56,20,104,37,7,43,40,21,49,67
2503036234,44,36,40,48,42,47,95,6,1,106
2503035894,106,103,73,102,40,28,4,37,67,104
2503035662,81,68,15,12,8,27,94,32,40,41
2503035143,40,8,21,109,43,39,19,26,99,47
2503035118,35,43,40,67,20,74,44,105,28,94
2503035078,18,93,17,104,40,20,6,26,95,73
2503034907,14,29,40,17,23,98,28,96,95,113
2503034722,71,1,23,40,4,25,35,91,87,21
2503034650,40,93,4,15,59,71,23,44,90,8
2503034507,8,44,6,41,21,35,40,28,23,70
2503034492,93,8,17,40,104,98,44,57,30,41
2503034259,67,22,39,26,41,40,8,70,89,102
2503034194,30,4,43,104,84,9,40,74,1,48
2503033943,104,40,28,30,93,32,16,45,75,42
2503033933,20,56,40,87,59,99,13,21,36,68
2503033847,41,36,53,18,63,96,4,67,40,73
2503033676,63,14,45,40,50,26,6,43,18,29
2503033376,57,2,65,60,40,44,42,11,37,61
2503032256,2,14,93,5,1,35,17,7,40,104
2503032073,40,98,8,21,34,18,9,74,32,1
2503031893,50,46,81,104,60,14,57,41,42,40
2503031611,53,9,6,33,80,35,25,7,40,73
2503031281,73,100,32,36,8,42,34,40,9,93
2503031241,109,39,79,6,36,21,40,14,63,98
2503031100,96,9,106,57,74,8,99,49,109,40
2503031054,18,40,62,60,36,58,44,74,50,1
2503030970,21,10,40,7,62,47,93,9,43,44
2503030931,46,1,14,25,18,71,93,74,44,40
2503030631,20,74,57,36,4,40,22,26,44,54
2503030608,40,93,54,88,75,68,41,17,11,110
2503030556,48,6,28,46,9,54,2,40,53,74
2503030402,59,21,84,69,62,34,9,40,60,28
2503029960,31,39,21,54,55,59,2,44,40,75
2503029818,18,43,83,40,20,93,98,2,26,104
2503029711,73,16,104,97,105,98,100,40,44,5
2503029343,74,21,56,40,94,63,18,84,100,35
2503029236,86,40,29,12,31,85,106,47,69,5
2503029106,54,57,61,56,10,104,71,75,12,40
2503029082,17,29,22,8,87,43,40,69,109,23
2503029005,59,9,104,14,84,15,40,27,2,23
2503028727,40,67,8,26,93,22,38,9,18,44
2503028559,63,88,35,80,33,70,95,40,71,2
2503028365,40,41,46,56,30,55,2,74,5,18
2503027993,74,9,73,67,6,103,93,104,40,44
2503027738,14,23,40,4,53,88,21,74,19,8
2503027730,68,53,98,28,87,61,7,40,86,31
2503027506,104,41,102,63,93,71,19,2,33,40
2503027346,25,60,102,1,67,63,106,47,40,95
2503027230,55,49,32,61,88,1,89,8,40,111
2503027062,54,40,59,26,56,93,5,11,98,112
2503027056,32,40,54,44,48,74,13,21,2,45
2503026918,40,93,14,104,27,48,63,42,6,30
2503026690,95,40,60,44,45,70,19,4,27,103
2503026328,44,26,112,6,99,86,73,75,9,40
2503025866,2,46,71,59,101,40,49,19,37,109
2503025392,44,14,60,28,21,40,42,1,104,74
2503025127,88,54,44,71,52,101,20,40,6,43
2503025083,63,51,9,14,86,40,4,28,97,8
2503024947,22,49,76,103,55,17,89,64,53,40
2503024889,63,40,8,21,86,71,54,36,14,26
2503024885,40,93,20,102,44,16,2,11,104,5
2503024821,79,36,104,93,102,112,106,23,74,40
2503024405,75,54,11,57,93,40,23,42,17,44
2503024286,42,32,16,23,84,8,7,44,40,104
2503023976,14,41,34,40,8,22,57,93,104,21
2503023971,18,46,32,8,41,64,104,21,28,40
2503023910,4,33,93,72,67,40,47,54,29,12
2503023906,99,48,73,69,37,4,5,40,39,47
2503023882,9,8,40,22,25,53,35,42,51,99
2503023643,11,77,9,17,40,22,56,25,5,29
2503023610,67,4,22,74,57,105,63,93,40,7
2503023475,81,44,99,40,93,35,104,28,14,71
2503023471,6,65,82,54,2,60,1,40,7,27
2503023218,9,22,34,40,42,35,20,72,101,19
2503023104,69,44,19,41,9,6,100,95,40,83
2503023060,47,98,40,1,9,39,99,89,17,67
2503022826,43,73,40,57,20,4,15,8,14,25
2503022812,8,61,88,40,12,72,9,87,109,44
2503022715,47,57,25,8,40,48,28,18,87,93
2503022682,18,16,44,14,40,98,57,11,2,9
2503022495,58,112,41,40,76,18,109,95,5,73
2503022371,109,6,40,49,104,48,93,46,99,44
2503021901,28,23,11,40,25,70,9,30,59,94
2503021783,18,11,2,75,44,40,37,41,26,74
2503021779,48,40,1,44,31,88,46,16,55,2
2503021745,39,14,86,8,18,81,97,93,4,40
2503021685,17,6,40,9,37,39,59,22,93,97
2503021603,11,98,67,26,30,40,45,35,53,1
2503021544,8,73,32,59,40,7,101,54,16,71
2503021273,103,100,104,40,44,1,9,14,5,60
2503020978,56,9,87,14,104,40,28,38,44,105
2503020926,18,5,40,14,7,104,35,12,103,62
2503020915,77,23,27,86,15,53,8,14,80,40
2503020873,6,48,47,35,31,52,40,95,19,41
2503020868,32,93,6,35,22,44,54,28,40,74
2503020787,14,35,48,10,110,75,32,50,1,40
2503020692,44,2,31,40,84,51,102,4,42,89
2503020563,104,16,44,30,34,39,14,74,80,40
2503020414,104,60,40,45,46,62,21,93,56,105
2503020410,2,104,74,18,52,40,14,6,98,32
2503020340,100,44,35,70,63,15,14,4,40,9
2503020325,23,52,12,14,2,40,93,106,44,29
2503020161,77,37,19,56,29,99,40,100,47,6
2503020107,89,40,78,11,57,42,56,25,14,10
2503020097,64,20,11,1,18,40,14,42,93,8
2503020052,62,40,53,5,63,31,71,21,91,96
2503019915,2,93,1,44,58,4,40,41,74,9
2503019716,16,60,54,35,40,48,2,8,28,57
2503019654,18,17,34,56,104,44,22,63,4,40
2503019571,111,59,62,52,103,45,53,49,40,50
2503019431,36,20,6,38,43,40,35,93,79,73
2503019418,2,39,82,56,37,44,15,40,9,19
2503018917,17,104,54,62,40,56,57,43,41,32
2503018910,21,8,62,41,40,112,36,28,44,104
2503018775,14,54,21,40,4,73,9,69,104,2
2503018629,74,28,60,101,84,14,86,104,18,40
2503018418,94,6,40,26,98,60,74,93,21,87
2503018402,66,74,104,54,101,29,4,21,67,40
2503018029,63,25,92,104,9,90,70,49,40,97
2503017938,93,44,80,16,40,72,58,97,11,2
2503017882,84,8,52,71,93,35,29,16,40,97
2503017375,2,23,63,4,60,9,40,98,93,21
2503017105,56,99,37,79,31,76,68,40,8,102
2503017085,16,27,36,8,47,99,104,71,40,48
2503017026,12,62,106,28,74,54,72,32,42,40
2503016947,30,18,1,14,104,32,40,71,38,17
2503016918,34,88,40,8,44,73,12,25,9,62
2503016783,35,57,56,74,53,93,40,1,59,34
2503016729,1,30,69,44,40,27,84,14,18,98
2503016455,42,102,62,101,49,40,46,41,54,20
2503016382,40,104,98,74,52,49,56,83,6,70
2503016381,106,54,93,2,110,40,94,44,62,3
2503015998,97,73,21,40,104,98,9,54,1,103
2503015993,21,2,98,40,48,50,6,41,8,106
2503015848,8,40,104,26,103,48,28,74,42,5
2503015722,6,101,53,40,74,80,62,35,7,54
2503015703,35,39,41,62,6,98,44,40,4,14
2503015631,104,81,40,75,41,7,99,71,19,27
2503015494,35,42,74,9,84,40,104,11,93,26
2503015353,59,34,53,40,8,14,32,4,86,21
2503015337,98,32,99,9,40,1,15,7,75,103
2503015269,93,72,8,99,40,74,1,104,14,38
2503015165,42,66,48,40,94,1,70,106,57,15
2503015076,81,2,47,40,63,68,73,84,22,89
2503014746,52,60,40,2,77,22,57,51,36,19
2503014508,18,55,85,40,74,109,14,104,62,31
2503014316,40,62,74,8,41,14,44,32,28,89
2503014269,105,40,46,19,32,93,104,18,2,7
2503014082,70,5,103,32,44,48,33,36,40,43
2503014062,7,8,56,104,46,40,81,2,44,78
2503013929,42,52,7,37,86,40,9,17,88,93
2503013906,44,63,101,6,104,25,88,40,62,18
2503013760,20,70,7,39,59,73,11,47,40,27
2503013723,71,80,55,40,60,93,22,18,87,1
2503013613,40,35,32,57,2,49,93,77,7,36
2503013543,6,23,98,74,26,67,28,38,40,103
2503013289,21,103,40,104,44,69,9,98,14,1
2503013235,18,50,69,28,74,40,70,32,14,54
2503013195,18,40,52,54,84,2,104,17,21,50
2503013127,2,5,40,93,49,104,36,44,73,21
2503013110,44,23,8,22,76,16,93,40,9,41
2503013023,96,27,1,40,104,21,23,36,26,32
2503012955,39,40,54,63,31,14,56,106,9,13
2503012921,59,40,21,14,101,2,97,88,39,104
2503012879,11,75,98,50,99,62,104,72,59,40
2503012743,97,94,18,40,50,8,1,67,14,9
2503012661,21,38,42,104,40,28,9,44,2,14
2503012448,32,53,43,36,40,14,70,4,109,97
2503012442,106,20,81,11,19,103,59,56,40,98
2503012316,57,42,22,10,27,62,40,67,25,106
2503012080,98,1,40,107,17,74,28,57,48,102
2503012058,26,99,60,21,4,40,8,98,71,9
2503011840,5,40,8,99,18,41,104,14,79,109
2503011742,1,37,44,40,35,11,2,22,62,71
2503011574,98,74,8,54,40,93,107,44,21,22
2503011494,40,7,25,93,36,104,27,2,44,22
2503011486,41,16,42,36,40,68,103,75,93,72
2503011466,89,86,8,3,83,49,9,1,50,40
2503011386,93,2,5,40,44,74,71,63,60,98
2503011286,90,54,59,81,40,99,53,50,62,6
2503011129,22,11,26,41,40,44,7,99,91,17
2503010991,107,21,19,98,44,40,8,105,29,71
2503010942,16,6,2,1,40,87,4,85,12,81
2503010906,29,98,85,6,1,35,22,93,7,40
2503010819,25,40,102,75,70,44,32,31,4,54
2503010604,20,53,44,98,40,104,1,22,59,45
2503010570,72,73,65,111,40,81,52,71,70,22
2503010350,32,113,61,42,40,59,25,53,45,50
2503010342,40,7,22,104,74,21,38,70,75,98
2503010162,76,9,14,23,30,74,4,81,75,40
2503010026,17,71,104,54,102,40,98,32,2,11
2503009950,18,75,30,103,112,97,40,23,109,11
2503009812,20,98,96,54,9,14,47,13,40,59
2503009802,40,35,26,25,2,71,9,81,68,1
2503009614,63,8,62,78,60,104,11,40,28,34
2503009594,11,40,54,2,76,14,18,27,93,68
2503009208,7,8,76,40,1,44,98,31,36,23
2503009183,33,66,81,106,40,11,49,7,32,53
2503009162,43,14,99,54,8,86,40,1,74,49
2503009128,101,1,9,70,40,63,53,42,11,5
2503009006,32,47,40,104,14,21,98,1,59,42
2503008858,6,32,44,15,98,59,8,41,40,65
2503008716,1,50,82,104,35,32,40,53,18,11
2503008630,12,40,7,104,28,35,47,29,32,54
2503008586,81,26,71,72,51,104,28,40,23,4
2503008526,17,1,74,48,105,40,42,22,44,73
2503008493,90,99,73,93,40,14,53,7,49,42
2503008227,56,14,25,77,40,53,9,6,33,80
2503008162,74,52,35,46,40,83,31,8,25,51
2503081808,18,77,56,53,109,44,80,47,67,39
2503069166,102,9,53,74,104,47,39,34,19,2
2503067997,104,93,9,47,5,68,45,82,29,66
2503061174,62,48,36,47,88,85,98,97,18,21
2503058804,44,20,11,99,50,93,5,47,1,69
2503058292,104,5,8,73,84,33,93,53,47,44
2503057182,47,18,5,85,8,30,104,35,44,38
2503054133,74,58,94,61,104,90,11,47,79,1
2503053795,19,8,104,47,44,86,103,21,67,93
2503053615,1,26,7,40,47,22,102,57,67,81
2503053006,47,92,26,104,8,42,37,62,23,35
2503052489,86,44,83,35,74,104,26,8,33,47
2503052424,47,6,5,54,8,41,14,79,60,11
2503051534,62,47,6,11,20,112,21,8,14,18
2503050780,57,2,1,47,6,74,104,44,16,35
2503050554,11,97,77,98,103,93,28,34,16,47
2503050460,47,71,8,9,27,28,41,43,68,77
2503050207,3,93,21,67,99,69,70,2,47,14
2503049809,74,104,1,79,32,35,55,54,71,47
2503049571,7,8,5,28,18,85,43,47,32,62
2503049237,1,31,4,47,34,25,73,17,41,52
2503047989,63,47,64,15,113,61,11,53,51,69
2503047789,56,5,28,71,75,3,47,8,4,93
2503047682,54,21,86,104,47,10,37,8,62,9
2503047116,21,104,70,53,47,98,49,29,80,99
2503046995,104,87,47,25,96,79,63,72,33,82
2503046338,19,42,76,89,94,56,81,95,47,32
2503046086,55,93,43,104,36,95,71,37,61,47
2503045917,46,69,35,72,19,81,44,4,47,6
2503045495,6,48,75,57,47,2,80,8,32,106
2503045236,84,59,14,23,41,7,47,54,93,75
2503045008,5,59,88,47,90,99,74,26,44,98
2503044674,37,55,47,2,54,104,29,49,17,71
2503044590,74,47,73,28,98,6,99,34,4,19
2503044566,6,42,49,57,47,54,69,28,9,27
2503044547,93,102,81,48,28,87,49,47,105,80
2503044513,73,74,44,35,27,62,28,8,47,21
2503044373,70,59,35,14,47,37,50,12,6,44
2503044241,82,111,110,23,5,47,98,22,80,19
2503044199,86,13,54,18,47,41,9,2,74,95
2503044139,27,44,35,97,2,18,47,66,62,102
2503044078,47,104,63,71,44,12,18,9,81,14
2503043879,47,56,93,9,84,86,36,49,22,12
2503043774,95,27,73,94,51,23,49,100,47,16
2503043680,35,71,86,36,51,44,69,47,5,14
2503042816,47,74,68,5,19,54,57,14,4,49
2503042532,44,54,68,64,93,33,47,58,90,94
2503042410,47,73,45,104,41,74,103,93,11,88
2503042339,47,32,74,1,84,27,28,14,104,94
2503042039,18,63,54,23,32,73,44,47,74,11
2503042033,21,20,43,6,54,44,47,30,29,14
2503041948,46,49,48,22,2,57,47,62,73,21
2503041801,26,93,58,74,41,47,44,71,104,83
2503041773,19,22,75,47,6,17,36,1,96,91
2503041746,32,54,53,73,47,98,26,14,70,104
2503041379,53,103,32,22,104,47,39,88,93,109
2503041316,100,93,104,105,39,47,23,28,1,37
2503041253,47,23,56,14,10,27,44,6,62,70
2503041252,70,41,44,25,14,47,100,62,4,10
2503040931,14,81,74,104,59,17,73,93,13,47
2503040786,2,44,71,18,28,57,39,35,32,47
2503040696,95,9,34,93,74,47,30,8,14,43
2503040525,2,6,44,9,85,104,46,77,70,47
2503039706,71,69,93,60,11,47,14,57,34,44
2503039309,48,102,47,81,88,29,72,26,4,89
2503039205,47,62,2,4,70,82,30,99,41,59
2503039050,98,32,47,6,26,104,110,56,51,42
2503038882,2,14,88,57,6,78,47,98,18,8
2503038779,21,28,29,47,104,51,7,4,39,48
2503038774,4,2,10,14,104,8,47,21,32,19
2503038540,75,74,89,50,47,8,32,56,26,1
2503038305,63,57,61,81,18,92,10,3,47,109
2503038182,47,95,42,7,65,109,32,106,8,39
2503038091,22,23,12,93,59,13,104,40,35,47
2503038078,32,73,47,8,17,36,14,104,34,44
2503037852,98,4,94,16,47,21,72,14,96,18
2503037800,35,32,47,7,99,41,93,73,104,62
2503037726,57,109,42,40,22,61,94,47,15,77
2503037685,6,9,8,13,104,36,21,44,47,26
2503037549,20,104,18,93,44,1,73,98,47,6
2503037512,44,18,36,88,4,59,47,42,106,104
2503037405,8,22,23,45,99,14,21,94,47,95
2503037400,99,23,7,52,6,17,37,75,59,47
2503037040,53,21,6,63,44,90,62,32,7,47
2503036971,104,57,42,44,36,1,47,30,18,2
2503036773,88,47,42,102,52,25,33,44,21,2
2503035106,110,18,76,44,62,17,9,58,47,105
2503034685,8,79,42,36,47,26,59,4,38,35
2503031021,17,42,67,62,36,10,47,71,104,9
2503030937,35,18,28,47,6,112,59,54,51,113
2503028838,6,48,77,93,5,47,56,10,41,28
2503028481,48,56,41,7,102,57,71,54,47,14
2503027889,89,56,99,17,47,18,49,36,92,45
2503027816,35,21,69,93,47,14,54,2,57,73
2503027600,47,103,57,101,16,54,2,32,72,45
2503027234,23,13,42,35,26,47,77,12,93,89
2503026203,106,47,5,93,58,73,74,22,42,6
2503025011,8,44,18,59,57,101,47,4,88,104
2503023080,98,48,59,35,2,14,63,44,47,68
2503022713,47,7,20,42,53,13,2,52,93,104
2503022060,21,47,72,88,112,90,19,17,2,18
2503020109,93,56,74,102,60,67,47,72,84,35
2503019453,32,16,44,39,6,47,21,98,18,54
2503018685,44,75,93,32,13,43,6,47,74,63
2503018340,42,49,32,2,74,67,18,47,3,104
2503018226,69,20,84,67,47,16,46,43,94,32
2503017921,14,62,25,6,1,42,5,96,47,106
2503017715,8,97,37,14,93,72,2,45,44,47
2503017460,35,18,50,30,99,33,47,72,97,59
2503017260,104,2,44,47,98,8,12,18,6,70
2503017014,104,47,84,19,54,82,99,74,93,80
2503016962,67,63,98,75,59,20,47,109,93,38
2503016634,2,30,57,47,49,81,14,104,59,50
2503016550,68,36,35,47,93,14,34,104,87,71
2503016355,56,105,85,49,47,9,57,102,97,22
2503016248,48,59,47,35,36,6,2,110,103,41
2503015556,25,104,5,29,28,27,42,47,88,93
2503015447,47,14,18,105,48,8,59,6,5,10
2503015280,35,9,23,82,47,13,32,98,15,43
2503015087,1,11,47,71,87,90,94,6,39,20
2503015023,8,47,26,9,98,5,13,34,93,30
2503014775,52,4,44,30,18,104,87,41,11,47
2503014186,41,85,47,9,94,8,42,87,99,4
2503014166,4,48,98,14,8,47,18,63,73,90
2503014092,50,47,14,104,7,21,53,73,74,106
2503014087,63,47,109,29,68,28,2,48,43,35
2503013792,81,83,4,11,53,73,98,9,47,21
2503013701,8,71,42,26,93,70,73,104,47,48
2503013689,21,59,44,13,105,54,6,102,47,63
2503013686,47,25,44,54,71,46,73,81,53,56
2503013381,93,110,47,60,74,23,86,11,44,104
2503013364,71,48,59,35,47,17,105,32,21,69
2503013344,76,12,47,27,104,44,7,4,74,54
2503013332,37,47,70,11,6,71,8,104,74,1
2503012844,43,32,29,21,48,47,87,97,59,8
2503012835,70,23,47,104,9,54,30,21,93,62
2503012812,42,44,16,5,32,18,74,12,11,47
2503012737,93,10,7,12,6,44,107,35,47,8
2503012410,1,68,49,47,7,67,5,52,56,70
2503012188,11,92,7,65,47,21,35,59,72,87
2503012088,104,41,82,65,53,4,20,111,47,44
2503012068,32,44,31,14,104,47,35,54,6,7
2503011936,7,44,71,45,16,93,12,54,41,47
2503011865,35,42,106,47,87,48,2,7,67,12
2503011817,31,88,42,2,60,47,44,20,56,51
2503011573,4,71,47,30,31,63,8,6,5,21
2503011203,76,21,35,67,7,47,74,110,87,29
2503011199,36,88,13,47,51,17,73,79,70,91
2503010929,11,14,53,44,93,82,47,21,37,41
2503010826,105,93,56,44,47,84,2,104,106,48
2503010715,46,74,2,57,70,98,6,59,47,93
2503010710,104,34,42,11,41,15,44,47,14,93
2503010389,109,31,47,82,26,104,11,38,106,81
2503010304,88,94,36,85,70,72,6,47,31,53
2503010079,92,93,47,88,71,68,21,42,55,85
2503009993,58,57,106,67,74,32,53,22,47,21
2503009966,6,39,44,21,47,14,18,43,42,7
2503009831,2,44,70,22,110,60,74,47,1,57
2503009678,93,3,46,71,62,32,4,16,47,44
2503009131,62,44,47,65,7,74,104,6,54,55
2503009008,54,14,47,74,104,17,60,49,33,41
2503008939,37,44,47,36,73,102,55,104,14,59
2503008742,49,67,73,21,7,47,29,89,12,31
2503008739,86,20,42,1,98,41,26,73,47,87
2503008669,32,7,14,21,98,47,62,93,8,70
2503008632,70,59,61,67,47,53,60,90,41,26
2503008472,62,103,47,56,97,7,2,1,44,17
2503008067,70,31,47,54,32,56,63,45,104,28
2503008032,93,27,32,57,47,5,63,56,1,6
2503007950,104,12,47,35,62,77,60,41,101,29
2503007905,46,49,87,94,10,104,112,62,109,47
2503007773,85,35,81,59,3,47,5,104,93,56
2503007647,106,104,20,47,28,74,14,17,9,93
2503007594,44,14,70,42,6,36,47,1,21,54
2503007480,14,23,18,75,25,21,112,47,6,88
2503006975,35,9,47,85,44,11,14,59,104,26
2503006960,62,31,102,70,73,57,41,20,9,47
2503006921,1,47,6,74,105,22,48,15,93,14
2503101140,59,20,104,93,2,45,92,105,53,113
2503099376,107,6,53,30,105,35,90,68,112,92
2503093916,82,65,50,68,105,96,73,92,106,49
2503083973,109,87,53,57,6,45,92,82,113,33
2503077010,91,93,65,104,73,71,92,99,98,111
2503068314,46,104,56,92,32,91,96,23,98,15
2503060838,92,22,21,106,71,44,1,35,8,56
2503055496,74,92,8,36,63,62,6,32,14,104
2503053789,111,90,71,107,92,36,104,38,73,2
2503050117,92,87,18,11,31,5,93,34,36,85
2503044207,104,111,38,48,11,91,92,26,12,74
2503043401,60,41,35,92,38,21,104,93,54,9
2503042495,93,57,4,17,40,92,2,14,73,32
2503040868,73,112,62,56,113,92,14,60,37,1
2503040501,54,87,56,41,74,92,22,93,5,52
2503039653,61,37,63,9,92,34,83,44,14,93
2503038604,3,22,104,12,92,16,43,41,1,74
2503038545,27,78,4,8,59,92,72,12,1,65
2503038101,74,100,28,104,92,5,84,8,71,76
2503037051,13,75,20,32,74,105,92,93,58,2
2503035996,102,44,4,9,26,7,14,70,29,92
2503034380,104,79,113,41,22,19,92,14,32,71
2503034045,92,18,51,19,84,59,11,8,25,104
2503033734,110,91,92,9,33,1,97,5,37,54
2503033731,59,31,32,9,70,93,48,92,5,44
2503032912,4,81,97,73,47,99,93,61,92,41
2503032008,4,103,70,8,21,92,104,84,106,59
2503031931,19,112,16,43,64,92,58,15,29,5
2503031046,59,20,104,92,98,12,73,87,43,65
2503030893,34,68,42,21,35,3,19,85,92,64
2503029972,4,7,50,2,36,68,83,31,70,92
2503028846,101,81,32,7,92,14,26,6,98,59
2503028491,8,92,85,74,14,18,23,76,53,57
2503027896,104,59,94,76,44,25,92,96,35,9
2503027621,1,51,22,26,2,62,94,74,92,57
2503027308,16,6,62,71,32,92,37,93,23,21
2503026970,1,92,49,34,21,43,32,57,26,74
2503026947,93,106,10,92,28,9,109,31,83,47
2503026600,59,92,2,110,6,7,8,21,32,67
2503026550,41,104,22,1,11,21,14,8,92,2
2503025555,92,49,32,54,93,106,99,71,36,16
2503023221,49,88,33,60,23,71,92,2,18,56
2503021611,62,42,25,92,28,75,5,54,71,104
2503021184,28,92,93,7,73,5,17,32,99,87
2503020002,103,92,60,67,69,8,44,104,48,10
2503018818,92,70,106,102,44,1,45,49,56,18
2503018372,54,73,25,52,15,77,7,68,49,92
2503018183,53,14,104,92,86,8,30,50,36,111
2503017186,88,92,1,96,68,59,36,84,28,53
2503016136,8,65,54,105,92,9,89,41,87,64
2503015914,12,92,77,104,28,111,71,50,59,61
2503015207,73,2,87,44,98,1,4,92,104,36
2503015169,92,8,93,32,5,56,104,37,11,16
2503013173,58,42,18,34,4,92,86,1,12,104
2503013017,1,2,92,59,44,45,19,74,18,22
2503012922,44,99,94,84,9,92,4,8,36,6
2503012024,31,6,21,42,2,68,35,92,104,111
2503011751,37,41,28,76,33,92,104,50,93,63
2503011174,26,55,6,14,53,92,5,95,41,93
2503010917,51,16,93,5,1,92,44,56,96,35
2503010372,1,72,78,92,50,96,93,102,56,2
2503009429,16,93,47,22,33,2,67,34,92,56
2503008648,61,17,45,22,27,76,102,5,92,16
2503007686,106,74,62,14,92,103,10,20,75,11
2503006709,21,22,14,2,94,32,91,92,81,59
2503006210,26,18,14,22,6,8,12,104,92,44
2503006147,73,8,86,62,92,18,90,11,2,56
2503006068,29,9,67,44,92,14,15,35,17,74
2503005727,1,2,8,4,92,61,64,104,43,42
2503005456,12,20,92,61,73,77,5,56,33,26
2503005023,71,104,39,67,92,6,14,32,42,41
2503005020,80,14,28,11,53,9,22,92,104,35
2503004977,92,44,84,42,4,104,22,112,96,17
2503004666,28,106,99,92,52,25,70,17,8,54
2503003574,35,95,25,93,106,83,104,44,6,92
2503002603,101,22,48,92,95,7,99,104,15,1
2503001904,36,18,32,92,110,91,28,35,80,14
2503001372,12,92,40,85,62,80,32,35,104,93
2503000117,64,53,95,29,28,21,59,92,104,86
2502999855,43,92,52,68,7,56,109,5,12,67
2502999094,35,92,88,104,62,105,16,60,56,112
2502997921,104,92,4,32,9,2,44,30,14,21
2502995269,103,78,8,2,54,23,17,18,92,102
2502995020,53,23,98,18,92,94,4,93,44,104
2502994359,9,32,8,73,33,104,71,11,2,92
2502993832,8,92,4,14,36,11,33,54,68,74
2502992714,92,27,41,75,8,81,32,40,55,23
2502992534,74,92,12,47,28,85,54,106,48,8
2502992231,67,87,70,92,29,74,84,86,7,93
2502991982,75,32,88,92,44,52,76,112,16,33
2502991085,92,44,51,74,26,98,35,42,8,81
